# wavelength[A] tau flux flux_error
3.348000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.348800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.349600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.350400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.351200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.352000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.352800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.353600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.354400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.355200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.356000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.356800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.357600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.358400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.359200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.360000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.360800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.361600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.362400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.363200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.364000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.364800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.365600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.366400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.367200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.368000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.368800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.369600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.370400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.371200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.372000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.372800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.373600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.374400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.375200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.376000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.376800e+03 9.638720e-12 1.000000e+00 1.000000e-01
3.377600e+03 5.962346e-17 1.000000e+00 1.000000e-01
3.378400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.379200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.380000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.380800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.381600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.382400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.383200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.384000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.384800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.385600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.386400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.387200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.388000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.388800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.389600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.390400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.391200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.392000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.392800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.393600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.394400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.395200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.396000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.396800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.397600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.398400e+03 1.839782e-12 1.000000e+00 1.000000e-01
3.399200e+03 2.137903e-12 1.000000e+00 1.000000e-01
3.400000e+03 2.544044e-18 1.000000e+00 1.000000e-01
3.400800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.401600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.402400e+03 8.650857e-11 1.000000e+00 1.000000e-01
3.403200e+03 1.992326e-15 1.000000e+00 1.000000e-01
3.404000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.404800e+03 7.549662e-12 1.000000e+00 1.000000e-01
3.405600e+03 2.573825e-17 1.000000e+00 1.000000e-01
3.406400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.407200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.408000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.408800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.409600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.410400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.411200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.412000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.412800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.413600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.414400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.415200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.416000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.416800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.417600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.418400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.419200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.420000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.420800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.421600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.422400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.423200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.424000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.424800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.425600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.426400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.427200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.428000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.428800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.429600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.430400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.431200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432800e+03 8.096892e-10 1.000000e+00 1.000000e-01
3.433600e+03 3.657797e-04 9.996343e-01 9.998171e-02
3.434400e+03 2.892839e-04 9.997108e-01 9.998554e-02
3.435200e+03 3.760762e-09 1.000000e+00 1.000000e-01
3.436000e+03 7.524633e-10 1.000000e+00 1.000000e-01
3.436800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.437600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.438400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.439200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.440000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.440800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.441600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.442400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.443200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.444000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.444800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.445600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.446400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.447200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.448000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.448800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.449600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.450400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.451200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.452000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.452800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.453600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.454400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.455200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.456000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.456800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.457600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.458400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.459200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.460000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.460800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.461600e+03 2.155524e-11 1.000000e+00 1.000000e-01
3.462400e+03 3.562608e-14 1.000000e+00 1.000000e-01
3.463200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.464000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.464800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.465600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.466400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.467200e+03 4.411363e-12 1.000000e+00 1.000000e-01
3.468000e+03 5.309595e-18 1.000000e+00 1.000000e-01
3.468800e+03 1.172801e-05 9.999883e-01 9.999941e-02
3.469600e+03 1.273280e-04 9.998727e-01 9.999363e-02
3.470400e+03 2.425126e-09 1.000000e+00 1.000000e-01
3.471200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.472000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.472800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.473600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.474400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.475200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.476000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.476800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.477600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.478400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.479200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.480000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.480800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.481600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.482400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.483200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.484000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.484800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.485600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.486400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.487200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.488000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.488800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.489600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.490400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.491200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.492000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.492800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.493600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.494400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.495200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.496000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.496800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.497600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.498400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.499200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.500000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.500800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.501600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.502400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.503200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.504000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.504800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.505600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.506400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.507200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.508000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.508800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.509600e+03 5.600478e-11 1.000000e+00 1.000000e-01
3.510400e+03 3.307623e-13 1.000000e+00 1.000000e-01
3.511200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.512000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.512800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.513600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.514400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.515200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.516000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.516800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.517600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.518400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.519200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.520000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.520800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.521600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.522400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.523200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.524000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.524800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.525600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.526400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.527200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.528000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.528800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.529600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.530400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.531200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.532000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.532800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.533600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.534400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.535200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.536000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.536800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.537600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.538400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.539200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.540000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.540800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.541600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.542400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.543200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.544000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.544800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.545600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.546400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.547200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.548000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.548800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.549600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.550400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.551200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.552000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.552800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.553600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.554400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.555200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.556000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.556800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.557600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.558400e+03 7.896489e-12 1.000000e+00 1.000000e-01
3.559200e+03 3.746345e-17 1.000000e+00 1.000000e-01
3.560000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.560800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.561600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.562400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.563200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.564000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.564800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.565600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.566400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.567200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.568000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.568800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.569600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.570400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.571200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.572000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.572800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.573600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.574400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.575200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.576000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.576800e+03 2.278321e-09 1.000000e+00 1.000000e-01
3.577600e+03 2.423731e-05 9.999758e-01 9.999879e-02
3.578400e+03 1.771207e-05 9.999823e-01 9.999911e-02
3.579200e+03 1.869456e-09 1.000000e+00 1.000000e-01
3.580000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.580800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.581600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.582400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.583200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.584000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.584800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.585600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.586400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.587200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.588000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.588800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.589600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.590400e+03 5.179513e-11 1.000000e+00 1.000000e-01
3.591200e+03 1.138156e-15 1.000000e+00 1.000000e-01
3.592000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.592800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.593600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.594400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.595200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.596000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.596800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.597600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.598400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.599200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.600000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.600800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.601600e+03 2.875472e-11 1.000000e+00 1.000000e-01
3.602400e+03 2.725576e-16 1.000000e+00 1.000000e-01
3.603200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.604000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.604800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.605600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.606400e+03 1.982865e-12 1.000000e+00 1.000000e-01
3.607200e+03 7.193028e-18 1.000000e+00 1.000000e-01
3.608000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.608800e+03 5.400272e-10 1.000000e+00 1.000000e-01
3.609600e+03 1.175184e-05 9.999882e-01 9.999941e-02
3.610400e+03 1.028955e-05 9.999897e-01 9.999949e-02
3.611200e+03 1.214622e-09 1.000000e+00 1.000000e-01
3.612000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.612800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.613600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.614400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.615200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.616000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.616800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.617600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.618400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.619200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.620000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.620800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.621600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.622400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.623200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.624000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.624800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.625600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.626400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.627200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.628000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.628800e+03 4.648364e-13 1.000000e+00 1.000000e-01
3.629600e+03 2.165506e-10 1.000000e+00 1.000000e-01
3.630400e+03 3.177646e-09 1.000000e+00 1.000000e-01
3.631200e+03 3.191206e-10 1.000000e+00 1.000000e-01
3.632000e+03 3.176780e-10 1.000000e+00 1.000000e-01
3.632800e+03 5.670079e-09 1.000000e+00 1.000000e-01
3.633600e+03 8.468903e-14 1.000000e+00 1.000000e-01
3.634400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.635200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.636000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.636800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.637600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.638400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.639200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.640000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.640800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.641600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.642400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.643200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.644000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.644800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.645600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.646400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.647200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.648000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.648800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.649600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.650400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.651200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.652000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.652800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.653600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.654400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.655200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.656000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.656800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.657600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.658400e+03 3.523446e-11 1.000000e+00 1.000000e-01
3.659200e+03 4.334384e-16 1.000000e+00 1.000000e-01
3.660000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.660800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.661600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.662400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.663200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.664000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.664800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.665600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.666400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.667200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.668000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.668800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.669600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.670400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.671200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.672000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.672800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.673600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.674400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.675200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.676000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.676800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.677600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.678400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.679200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.680000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.680800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.681600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.682400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.683200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.684000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.684800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.685600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.686400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.687200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.688000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.688800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.689600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.690400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.691200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.692000e+03 0.000000e+00 1.000000e+00 1.000000e-01
